Sensor,Date,Variance,value
PM2-60,2021-07-04,8 Hours variance,0.03695781250000135
PM2-60,2021-07-05,8 Hours variance,0.13050013020833365
PM2-60,2021-07-06,8 Hours variance,0.05669218749999942
PM2-60,2021-07-07,8 Hours variance,5.657432812499994
PM2-60,2021-07-08,8 Hours variance,0.10982148437500011
PM2-60,2021-07-09,8 Hours variance,0.1709743489583334
PM2-60,2021-07-10,8 Hours variance,0.0998265625000001
PM2-60,2021-07-11,8 Hours variance,0.004408333333333486
PM2-60,2021-07-12,8 Hours variance,0.039108333333334
PM2-60,2021-07-13,8 Hours variance,0.008245312499999886
PM2-60,2021-07-14,8 Hours variance,0.008392317708333086
PM2-60,2021-07-15,8 Hours variance,0.12303684895833494
PM2-60,2021-07-16,8 Hours variance,0.047589062500000154
PM2-60,2021-07-17,8 Hours variance,0.0161055989583338
PM2-60,2021-07-18,8 Hours variance,0.0119145833333335
PM2-60,2021-07-19,8 Hours variance,0.017386848958333638
PM2-60,2021-07-20,8 Hours variance,0.0312227864583342
PM2-60,2021-07-21,8 Hours variance,0.13752356770833205
PM2-60,2021-07-22,8 Hours variance,0.07448007812500099
PM2-60,2021-07-23,8 Hours variance,0.03183489583333353
PM2-60,2021-07-24,8 Hours variance,0.13994218749999765
PM2-60,2021-07-25,8 Hours variance,0.12795325520833295
PM2-60,2021-07-26,8 Hours variance,15.98245244502316
PM2-60,2021-07-27,8 Hours variance,0.36063489583333097
PM2-60,2021-07-28,8 Hours variance,0.4187066406249972
PM2-60,2021-07-29,8 Hours variance,0.0816911458333332
PM2-60,2021-07-30,8 Hours variance,0.09246927083333445
PM2-60,2021-07-31,8 Hours variance,0.0016149739583331654
PM2-60,2021-08-01,8 Hours variance,0.0010505208333333794
PM2-60,2021-08-02,8 Hours variance,0.011228255208333354
PM2-60,2021-08-03,8 Hours variance,0.01683906250000026
PM2-60,2021-08-04,8 Hours variance,0.03536126110166167
PM2-60,2021-08-05,8 Hours variance,2.8495723958333365
PM2-60,2021-08-06,8 Hours variance,0.21880448318216328
PM2-60,2021-08-07,8 Hours variance,0.22290208333333544
PM2-60,2021-08-08,8 Hours variance,0.17425162037037353
PM2-60,2021-08-09,8 Hours variance,0.1977231481481484
PM2-60,2021-08-10,8 Hours variance,0.16795450925926098
PM2-60,2021-08-11,8 Hours variance,6.877496953703712
PM2-60,2021-08-12,8 Hours variance,0.4542868639455816
PM2-60,2021-08-13,8 Hours variance,0.2779153486394544
PM2-60,2021-08-14,8 Hours variance,0.2006925833333325
PM2-60,2021-08-15,8 Hours variance,3.3164130000000034
PM2-60,2021-08-16,8 Hours variance,0.3890571759259256
PM2-60,2021-08-17,8 Hours variance,0.1896828561980332
PM2-60,2021-08-18,8 Hours variance,0.4676597968750068
PM2-60,2021-08-19,8 Hours variance,0.27823932823128983
PM2-60,2021-08-20,8 Hours variance,0.16883434085648233
PM2-60,2021-08-21,8 Hours variance,0.21386657218442684
PM2-60,2021-08-22,8 Hours variance,3.9680048611111225
PM2-60,2021-08-23,8 Hours variance,0.7403829259259257
PM2-60,2021-08-24,8 Hours variance,2.4425643282312923
PM2-60,2021-08-25,8 Hours variance,0.9578641203703716
PM2-60,2021-08-26,8 Hours variance,0.34869514814814684
PM2-60,2021-08-27,8 Hours variance,0.1674125833333303
PM2-60,2021-08-28,8 Hours variance,4.703792675925941
PM2-60,2021-08-29,8 Hours variance,0.7312030000000015
PM2-60,2021-08-30,8 Hours variance,1.6753645833333315
PM2-60,2021-08-31,8 Hours variance,0.08448411394558006
PM2-60,2021-09-01,8 Hours variance,0.21668356481481643
PM2-60,2021-09-02,8 Hours variance,13.112029634353743
PM2-60,2021-09-03,8 Hours variance,
PM3-60,2021-06-23,8 Hours variance,0.8320499999999988
PM3-60,2021-06-24,8 Hours variance,0.39417552083332985
PM3-60,2021-06-25,8 Hours variance,0.046852224392360926
PM3-60,2021-06-26,8 Hours variance,0.04343317418981642
PM3-60,2021-06-27,8 Hours variance,0.007550010850694588
PM3-60,2021-06-28,8 Hours variance,0.016184385850694018
PM3-60,2021-06-29,8 Hours variance,0.05293848741319515
PM3-60,2021-06-30,8 Hours variance,0.07370080656828734
PM3-60,2021-07-01,8 Hours variance,0.1038144133391199
PM3-60,2021-07-02,8 Hours variance,0.0913218569155098
PM3-60,2021-07-03,8 Hours variance,0.03550013020833331
PM3-60,2021-07-04,8 Hours variance,0.10135095847800953
PM3-60,2021-07-05,8 Hours variance,0.07846071527777959
PM3-60,2021-07-06,8 Hours variance,0.09545107421874986
PM3-60,2021-07-07,8 Hours variance,0.04323282335069252
PM3-60,2021-07-08,8 Hours variance,0.07412659505208402
PM3-60,2021-07-09,8 Hours variance,0.16122872178819753
PM3-60,2021-07-10,8 Hours variance,0.1364313838252334
PM3-60,2021-07-11,8 Hours variance,0.011986158130787294
PM3-60,2021-07-12,8 Hours variance,0.3764105938946773
PM3-60,2021-07-13,8 Hours variance,0.0018151294849528465
PM3-60,2021-07-14,8 Hours variance,0.013962557870369199
PM3-60,2021-07-15,8 Hours variance,0.06389807942707969
PM3-60,2021-07-16,8 Hours variance,0.05336504991319422
PM3-60,2021-07-17,8 Hours variance,0.024633496093749953
PM3-60,2021-07-18,8 Hours variance,0.030958116319443726
PM3-60,2021-07-19,8 Hours variance,0.05157208116319685
PM3-60,2021-07-20,8 Hours variance,0.7043493489583338
PM3-60,2021-07-21,8 Hours variance,0.02189058521412303
PM3-60,2021-07-22,8 Hours variance,0.10311853660301029
PM3-60,2021-07-23,8 Hours variance,0.001216431568286948
PM3-60,2021-07-24,8 Hours variance,0.24032070674190062
PM3-60,2021-07-25,8 Hours variance,0.0003939778645833517
PM3-60,2021-07-26,8 Hours variance,0.2100271584844437
PM3-60,2021-07-27,8 Hours variance,0.19960004701967743
PM3-60,2021-07-28,8 Hours variance,0.17211230830439755
PM3-60,2021-07-29,8 Hours variance,0.16666775535300676
PM3-60,2021-07-30,8 Hours variance,0.08377153139467639
PM3-60,2021-07-31,8 Hours variance,0.06649130859374872
PM3-60,2021-08-01,8 Hours variance,0.08509950448495271
PM3-60,2021-08-02,8 Hours variance,0.13247522786458166
PM3-60,2021-08-03,8 Hours variance,0.13771047453703805
PM3-60,2021-08-04,8 Hours variance,0.25028053747106727
PM3-60,2021-08-05,8 Hours variance,0.2964008933738389
PM3-60,2021-08-06,8 Hours variance,0.21169990234374675
PM3-60,2021-08-07,8 Hours variance,0.16989813729745934
PM3-60,2021-08-08,8 Hours variance,0.15948522556157824
PM3-60,2021-08-09,8 Hours variance,0.21346789641203728
PM3-60,2021-08-10,8 Hours variance,0.18232630570023226
PM3-60,2021-08-11,8 Hours variance,0.3488218894675854
PM3-60,2021-08-12,8 Hours variance,0.4519060800057944
PM3-60,2021-08-13,8 Hours variance,0.4915298430266243
PM3-60,2021-08-14,8 Hours variance,0.24225228949652378
PM3-60,2021-08-15,8 Hours variance,0.12331583116319558
PM3-60,2021-08-16,8 Hours variance,0.09627137948495279
PM3-60,2021-08-17,8 Hours variance,0.006800285734954539
PM3-60,2021-08-18,8 Hours variance,0.008327050781250787
PM3-60,2021-08-19,8 Hours variance,0.060692017505787677
PM3-60,2021-08-20,8 Hours variance,0.04533402777777852
PM3-60,2021-08-21,8 Hours variance,0.05909700882523353
PM3-60,2021-08-22,8 Hours variance,0.11930804398147968
PM3-60,2021-08-23,8 Hours variance,0.054817230902778236
PM3-60,2021-08-24,8 Hours variance,0.04202807074652841
PM3-60,2021-08-25,8 Hours variance,0.1360706633391174
PM3-60,2021-08-26,8 Hours variance,0.3451060149016192
PM3-60,2021-08-27,8 Hours variance,0.16017371238425843
PM3-60,2021-08-28,8 Hours variance,0.2621090096932873
PM3-60,2021-08-29,8 Hours variance,0.07722400173611095
PM3-60,2021-08-30,8 Hours variance,0.06303056640624713
PM3-60,2021-08-31,8 Hours variance,0.03443081958912075
PM3-60,2021-09-01,8 Hours variance,0.06323078703703852
PM3-60,2021-09-02,8 Hours variance,0.04526997974537034
PM3-60,2021-09-03,8 Hours variance,0.024360682508681727
PM4-60,2021-06-23,8 Hours variance,0.5657215925232426
PM4-60,2021-06-24,8 Hours variance,0.15405869502315794
PM4-60,2021-06-25,8 Hours variance,0.03787708333333491
PM4-60,2021-06-26,8 Hours variance,0.06682617187499662
PM4-60,2021-06-27,8 Hours variance,0.02860169270833763
PM4-60,2021-06-28,8 Hours variance,0.023131535734952094
PM4-60,2021-06-29,8 Hours variance,0.011629951533564572
PM4-60,2021-06-30,8 Hours variance,0.03599570312500332
PM4-60,2021-07-01,8 Hours variance,0.02255833333333432
PM4-60,2021-07-02,8 Hours variance,0.04419179687499589
PM4-60,2021-07-03,8 Hours variance,0.0024442708333333577
PM4-60,2021-07-04,8 Hours variance,0.014823046874999914
PM4-60,2021-07-05,8 Hours variance,0.012933984374999841
PM4-60,2021-07-06,8 Hours variance,0.020732161458332753
PM4-60,2021-07-07,8 Hours variance,0.017492317708331897
PM4-60,2021-07-08,8 Hours variance,0.03899114583333342
PM4-60,2021-07-09,8 Hours variance,0.12531094111689375
PM4-60,2021-07-10,8 Hours variance,0.07311726345486086
PM4-60,2021-07-11,8 Hours variance,0.00010435474537018056
PM4-60,2021-07-12,8 Hours variance,0.007509212239583931
PM4-60,2021-07-13,8 Hours variance,0.013198828124999609
PM4-60,2021-07-14,8 Hours variance,0.08367200520833651
PM4-60,2021-07-15,8 Hours variance,0.20876938775509565
PM4-60,2021-07-16,8 Hours variance,0.1420645833333321
PM4-60,2021-07-17,8 Hours variance,0.0375249999999981
PM4-60,2021-07-18,8 Hours variance,0.05027500000000103
PM4-60,2021-07-19,8 Hours variance,0.18029999999999974
PM4-60,2021-07-20,8 Hours variance,0.05480833333333257
PM4-60,2021-07-21,8 Hours variance,0.05445000000000178
PM4-60,2021-07-22,8 Hours variance,
PM4-60,2021-07-23,8 Hours variance,0.12266203703703829
PM4-60,2021-07-24,8 Hours variance,0.054182583333332986
PM4-60,2021-07-25,8 Hours variance,0.0189987590348632
PM4-60,2021-07-26,8 Hours variance,0.08538912893282341
PM4-60,2021-07-27,8 Hours variance,0.15161966145833167
PM4-60,2021-07-28,8 Hours variance,0.2129282552083343
PM4-60,2021-07-29,8 Hours variance,0.1523578124999978
PM4-60,2021-07-30,8 Hours variance,0.07547864583333107
PM4-60,2021-07-31,8 Hours variance,0.031180598958334946
PM4-60,2021-08-01,8 Hours variance,0.06511491247106659
PM4-60,2021-08-02,8 Hours variance,0.18107527488425817
PM4-60,2021-08-03,8 Hours variance,0.14375444155092193
PM4-60,2021-08-04,8 Hours variance,0.21864645543981226
PM4-60,2021-08-05,8 Hours variance,0.18351132812500087
PM4-60,2021-08-06,8 Hours variance,0.1490042968750027
PM4-60,2021-08-07,8 Hours variance,0.12046731770833308
PM4-60,2021-08-08,8 Hours variance,0.06550296064814681
PM4-60,2021-08-09,8 Hours variance,0.15251458333333318
PM4-60,2021-08-10,8 Hours variance,0.14162592592592613
PM4-60,2021-08-11,8 Hours variance,0.3116333333333378
PM4-60,2021-08-12,8 Hours variance,0.19603333333333392
PM4-60,2021-08-15,8 Hours variance,0.22435833333333383
PM4-60,2021-08-16,8 Hours variance,0.03423333333333335
PM4-60,2021-08-17,8 Hours variance,0.13794374999999845
PM4-60,2021-08-18,8 Hours variance,0.09369050925925966
PM4-60,2021-08-19,8 Hours variance,0.17568138020833038
PM4-60,2021-08-20,8 Hours variance,0.21258684895833085
PM4-60,2021-08-21,8 Hours variance,0.17702747395833135
PM4-60,2021-08-22,8 Hours variance,0.31214153645833786
PM4-60,2021-08-23,8 Hours variance,0.2511999999999998
PM4-60,2021-08-24,8 Hours variance,0.20788177083333115
PM4-60,2021-08-25,8 Hours variance,0.3073946614583258
PM4-60,2021-08-26,8 Hours variance,0.30348294270833465
PM4-60,2021-08-27,8 Hours variance,0.1663602864583298
PM4-60,2021-08-28,8 Hours variance,0.26232864583333304
PM4-60,2021-08-29,8 Hours variance,0.1332953124999953
PM4-60,2021-08-30,8 Hours variance,0.24664412254050555
PM4-60,2021-08-31,8 Hours variance,0.21399179687499978
PM4-60,2021-09-01,8 Hours variance,0.2266540364583339
PM4-60,2021-09-02,8 Hours variance,0.23798476562500387
PM4-60,2021-09-03,8 Hours variance,0.031825542534721696
PM5-60,2021-06-28,8 Hours variance,1.3265263913001564
PM5-60,2021-06-29,8 Hours variance,0.4295567447112839
PM5-60,2021-07-01,8 Hours variance,2.4050509355709866
PM5-60,2021-07-02,8 Hours variance,1.1649705873842562
PM5-60,2021-07-03,8 Hours variance,1.3723854745370387
PM5-60,2021-07-04,8 Hours variance,1.0345129376446798
PM5-60,2021-07-05,8 Hours variance,15.965029777922446
PM5-60,2021-07-06,8 Hours variance,2.147137836371528
PM5-60,2021-07-07,8 Hours variance,1.3675089662905084
PM5-60,2021-07-08,8 Hours variance,1.5202537362557973
PM5-60,2021-07-09,8 Hours variance,1.9352865162037063
PM5-60,2021-07-10,8 Hours variance,20.106812330005823
PM5-60,2021-07-11,8 Hours variance,10.201582707609951
PM5-60,2021-07-12,8 Hours variance,5.89378505135995
PM5-60,2021-07-13,8 Hours variance,1.3143796043113398
PM5-60,2021-07-14,8 Hours variance,1.66803311631945
PM5-60,2021-07-15,8 Hours variance,1.5896018988715293
PM5-60,2021-07-16,8 Hours variance,1.3554335973668965
PM5-60,2021-07-17,8 Hours variance,1.7329111364293928
PM5-60,2021-07-18,8 Hours variance,27.090855173755738
PM5-60,2021-07-19,8 Hours variance,17.287153692852986
PM5-60,2021-07-20,8 Hours variance,2.501535774739583
PM5-60,2021-07-21,8 Hours variance,0.9145775209780157
PM5-60,2021-07-22,8 Hours variance,1.2279693684895898
PM5-60,2021-07-23,8 Hours variance,0.9370600296585656
PM5-60,2021-07-24,8 Hours variance,17.020275097656263
PM5-60,2021-07-25,8 Hours variance,0.7626555700231352
PM5-60,2021-07-26,8 Hours variance,2.1248555378729446
PM5-60,2021-07-27,8 Hours variance,0.5388088867187499
PM5-60,2021-07-28,8 Hours variance,86.2352157805267
PM5-60,2021-07-29,8 Hours variance,1.896896889467597
PM5-60,2021-07-30,8 Hours variance,1.1703599066840198
PM5-60,2021-07-31,8 Hours variance,1.6246626772280148
PM5-60,2021-08-01,8 Hours variance,48.65473275824658
PM5-60,2021-08-02,8 Hours variance,5.850626218894637
PM5-60,2021-08-03,8 Hours variance,0.6969437536169032
PM5-60,2021-08-04,8 Hours variance,0.8898906720196613
PM5-60,2021-08-05,8 Hours variance,0.5732588577835711
PM5-60,2021-08-06,8 Hours variance,0.697498397714128
PM5-60,2021-08-07,8 Hours variance,0.4565187319155084
PM5-60,2021-08-08,8 Hours variance,0.9829728768807886
PM5-60,2021-08-09,8 Hours variance,48.11763331524871
PM5-60,2021-08-10,8 Hours variance,0.9735991319444526
PM5-60,2021-08-11,8 Hours variance,0.8600185872395787
PM5-60,2021-08-12,8 Hours variance,0.44818253399883307
PM5-60,2021-08-13,8 Hours variance,0.8161286494502309
PM5-60,2021-08-14,8 Hours variance,0.8425412217881909
PM5-60,2021-08-15,8 Hours variance,2.017482968026619
PM5-60,2021-08-16,8 Hours variance,0.9662733760127342
PM5-60,2021-08-19,8 Hours variance,
PM5-60,2021-08-20,8 Hours variance,21.13660547960066
PM5-60,2021-08-21,8 Hours variance,1.6266680232987398
PM5-60,2021-08-22,8 Hours variance,24.28344870876739
PM5-60,2021-08-23,8 Hours variance,1.3721113968460577
PM5-60,2021-08-24,8 Hours variance,6.630615205439781
PM5-60,2021-08-25,8 Hours variance,2.6070841254340387
PM5-60,2021-08-26,8 Hours variance,1.4181948350694555
PM5-60,2021-08-27,8 Hours variance,1.0439733760127232
PM5-60,2021-08-28,8 Hours variance,0.9128505353009315
PM5-60,2021-08-29,8 Hours variance,0.8460794415509347
PM5-60,2021-08-30,8 Hours variance,0.7861853985821713
PM5-60,2021-08-31,8 Hours variance,110.11059522005209
PM5-60,2021-09-01,8 Hours variance,7.509098104745359
PM5-60,2021-09-02,8 Hours variance,2.091203417968735
PM5-60,2021-09-03,8 Hours variance,0.002995057508680607
PM6-60,2021-06-28,8 Hours variance,
PM6-60,2021-06-29,8 Hours variance,0.04565435474537341
PM6-60,2021-06-30,8 Hours variance,
PM6-60,2021-07-01,8 Hours variance,0.1718648877555995
PM6-60,2021-07-02,8 Hours variance,0.03410186631944324
PM6-60,2021-07-03,8 Hours variance,0.02669321108217478
PM6-60,2021-07-04,8 Hours variance,0.04157144458912469
PM6-60,2021-07-05,8 Hours variance,0.7981711624710705
PM6-60,2021-07-06,8 Hours variance,0.14366103515625325
PM6-60,2021-07-07,8 Hours variance,0.16314326171874516
PM6-60,2021-07-08,8 Hours variance,0.1380981589988459
PM6-60,2021-07-09,8 Hours variance,0.17062649016203935
PM6-60,2021-07-10,8 Hours variance,0.24911746238426272
PM6-60,2021-07-11,8 Hours variance,0.1831300238715325
PM6-60,2021-07-12,8 Hours variance,0.5229713216145959
PM6-60,2021-07-13,8 Hours variance,0.17679324363426252
PM6-60,2021-07-14,8 Hours variance,0.16958294270834268
PM6-60,2021-07-15,8 Hours variance,1.325930819589126
PM6-60,2021-07-16,8 Hours variance,0.18627040292245536
PM6-60,2021-07-17,8 Hours variance,1.109651768663205
PM6-60,2021-07-18,8 Hours variance,1.1799090422453733
PM6-60,2021-07-19,8 Hours variance,1.1903039171006888
PM6-60,2021-07-20,8 Hours variance,0.6966485062210706
PM6-60,2021-07-21,8 Hours variance,1.017867451533574
PM6-60,2021-07-22,8 Hours variance,0.9083559606481462
PM6-60,2021-07-23,8 Hours variance,0.9894251410590433
PM6-60,2021-07-24,8 Hours variance,0.5145158673321829
PM6-60,2021-07-25,8 Hours variance,0.5550305013020864
PM6-60,2021-07-26,8 Hours variance,0.4759521387678398
PM6-60,2021-07-27,8 Hours variance,1.1393196614583394
PM6-60,2021-07-28,8 Hours variance,0.9541816008391226
PM6-60,2021-07-29,8 Hours variance,0.8663931966145718
PM6-60,2021-07-30,8 Hours variance,0.5362359374999894
PM6-60,2021-07-31,8 Hours variance,0.5302532660590364
PM6-60,2021-08-01,8 Hours variance,1.105385854311364
PM6-60,2021-08-02,8 Hours variance,1.897264652054392
PM6-60,2021-08-03,8 Hours variance,1.4004117874710569
PM6-60,2021-08-04,8 Hours variance,2.167341822193278
PM6-60,2021-08-05,8 Hours variance,2.7373967701099478
PM6-60,2021-08-06,8 Hours variance,2.3125793004918984
PM6-60,2021-08-07,8 Hours variance,2.491451099537046
PM6-60,2021-08-08,8 Hours variance,1.5482094853523196
PM6-60,2021-08-09,8 Hours variance,2.3259585756654904
PM6-60,2021-08-10,8 Hours variance,2.6094903790509307
PM6-60,2021-08-11,8 Hours variance,1.8252257197627144
PM6-60,2021-08-12,8 Hours variance,2.512884812644668
PM6-60,2021-08-13,8 Hours variance,3.2624995551215212
PM6-60,2021-08-14,8 Hours variance,1.8582777452256973
PM6-60,2021-08-15,8 Hours variance,1.1466938838252378
PM6-60,2021-08-16,8 Hours variance,1.020464594184017
PM6-60,2021-08-17,8 Hours variance,2.2569623517071706
PM6-60,2021-08-18,8 Hours variance,2.1108112015335574
PM6-60,2021-08-19,8 Hours variance,2.296829730902779
PM6-60,2021-08-20,8 Hours variance,1.9634397171585576
PM6-60,2021-08-21,8 Hours variance,1.7278613606770983
PM6-60,2021-08-22,8 Hours variance,1.7529414749710661
PM6-60,2021-08-23,8 Hours variance,1.8129888491030026
PM6-60,2021-08-24,8 Hours variance,1.3480311306423598
PM6-60,2021-08-25,8 Hours variance,2.3081179796006857
PM6-60,2021-08-26,8 Hours variance,2.3888884874132095
PM6-60,2021-08-27,8 Hours variance,1.6840879665798427
PM6-60,2021-08-28,8 Hours variance,2.7702816984953604
PM6-60,2021-08-29,8 Hours variance,1.6740336697048643
PM6-60,2021-08-30,8 Hours variance,2.3775070131655243
PM6-60,2021-08-31,8 Hours variance,1.6025875687210769
PM6-60,2021-09-01,8 Hours variance,2.189030732783556
PM6-60,2021-09-02,8 Hours variance,2.931154148582198
PM6-60,2021-09-03,8 Hours variance,1.3026258680568128e-05
PM7-60,2021-06-29,8 Hours variance,5.345360055555576
PM7-60,2021-06-30,8 Hours variance,
PM7-60,2021-07-01,8 Hours variance,4.2884832085503914
PM7-60,2021-07-02,8 Hours variance,2.274358930121541
PM7-60,2021-07-03,8 Hours variance,2.4546144856770695
PM7-60,2021-07-04,8 Hours variance,2.368416941550899
PM7-60,2021-07-05,8 Hours variance,2.5282294704861155
PM7-60,2021-07-06,8 Hours variance,2.358947211371502
PM7-60,2021-07-07,8 Hours variance,0.8160209743923572
PM7-60,2021-07-08,8 Hours variance,2.238895337818284
PM7-60,2021-07-09,8 Hours variance,2.706144270833354
PM7-60,2021-07-10,8 Hours variance,2.373204875578706
PM7-60,2021-07-11,8 Hours variance,0.5432454463252305
PM7-60,2021-07-12,8 Hours variance,0.6835528356481466
PM7-60,2021-07-13,8 Hours variance,2.30427090928819
PM7-60,2021-07-14,8 Hours variance,2.8430560149016197
PM7-60,2021-07-15,8 Hours variance,3.004436516203708
PM7-60,2021-07-16,8 Hours variance,2.2847397171585593
